"id;""pays"";""prix"";""carburant"";""km"";""statut_vendeur_particulier"";""departement_2"";""marque_2"";""annee"";""mois"""
"10386466;""FR"";6700;""Essence"";99000;0;69;""peugeot"";""2017"";""05"""
"10393415;""FR"";5500;""Essence"";85000;0;84;""peugeot"";""2017"";""05"""
"10308629;""FR"";7990;""Diesel"";128486;0;67;""peugeot"";""2017"";""05"""
"7390611;""FR"";13290;""Diesel"";51415;0;72;""nissan"";""2016"";""10"""
"7455440;""FR"";9900;""Essence"";22058;0;65;""volkswagen"";""2016"";""10"""
"7455868;""FR"";15690;""Essence"";10;0;87;""volkswagen"";""2016"";""10"""
"7463344;""FR"";13900;""Essence"";13650;0;7;""volkswagen"";""2016"";""10"""
"7448053;""FR"";4500;""Diesel"";197800;0;95;""fiat"";""2016"";""10"""
"7472093;""FR"";28990;""Diesel"";114850;0;38;""bmw"";""2016"";""10"""
"7500579;""FR"";10900;""Essence"";14326;0;25;""opel"";""2016"";""10"""
"7848800;""FR"";6450;""Diesel"";50000;1;93;""ford"";""2016"";""11"""
"7741903;""FR"";14990;""Diesel"";142500;0;70;""bmw"";""2016"";""11"""
"7777228;""FR"";4900;""Diesel"";133000;1;45;""peugeot"";""2016"";""11"""
"10026649;""FR"";5450;""Diesel"";35000;0;8;""peugeot"";""2017"";""04"""
"10049104;""FR"";8900;""Diesel"";78000;1;57;""peugeot"";""2017"";""04"""
"9938847;""FR"";12640;""Essence"";1587;0;31;""peugeot"";""2017"";""04"""
"10064330;""FR"";14490;""Essence"";950;0;74;""peugeot"";""2017"";""04"""
"11090838;""FR"";1000;"""";3161;1;67;"""";""2017"";""06"""
"11094160;""FR"";0;""Diesel"";54807;1; ;"""";""2017"";""06"""
"11116001;""FR"";7489;""Diesel"";137567;0;77;"""";""2017"";""06"""
"11131212;""FR"";0;""Essence"";12586;1; ;"""";""2017"";""06"""
"10782243;""FR"";49930;""Essence"";27000;0;67;""bmw"";""2017"";""06"""
"10688985;""FR"";10900;""Essence"";4150;0;34;""peugeot"";""2017"";""06"""
"10711356;""FR"";4900;""Diesel"";187000;0;44;""alfa romeo"";""2017"";""06"""
"10756146;""FR"";3990;""Essence"";104900;0;56;""peugeot"";""2017"";""06"""
"14023787;""FR"";1650;"""";79500;1;73;"""";""2017"";""10"""
"14024180;""FR"";6800;"""";9000;1;78;"""";""2017"";""10"""
"14030951;""FR"";0;""Essence"";24954;1; ;"""";""2017"";""10"""
"14031424;""FR"";1300;"""";20000;1;17;"""";""2017"";""10"""
"14033558;""FR"";4300;"""";18200;1;66;"""";""2017"";""10"""
"14033723;""FR"";0;""Essence"";5009;1; ;"""";""2017"";""10"""
"14040214;""FR"";1100;"""";1000;1;35;"""";""2017"";""10"""
"14040863;""FR"";7500;"""";16663;1;33;"""";""2017"";""10"""
"14040950;""FR"";700;"""";28000;1;93;"""";""2017"";""10"""
"14090373;""FR"";0;""Essence"";19435;1; ;"""";""2017"";""10"""
"14093908;""FR"";0;""Diesel"";42000;1; ;"""";""2017"";""10"""
"12511702;""FR"";3500;"""";30000;1;7;"""";""2017"";""08"""
"12513804;""FR"";26000;"""";88057;1;79;"""";""2017"";""08"""
"12518726;""FR"";1300;"""";18000;1;16;"""";""2017"";""08"""
"12524308;""FR"";0;""Diesel"";78200;1; ;"""";""2017"";""08"""
"12525303;""FR"";6200;""Essence"";180000;1;29;"""";""2017"";""08"""
"12529015;""FR"";9700;"""";16800;1;76;"""";""2017"";""08"""
"12534100;""FR"";0;""Diesel"";10;1; ;"""";""2017"";""08"""
"12535948;""FR"";3000;"""";40000;1;35;"""";""2017"";""08"""
"13610289;""FR"";4100;"""";14;1;37;"""";""2017"";""09"""
"13620118;""FR"";0;""Essence"";120000;1; ;"""";""2017"";""09"""
"13625328;""FR"";0;""Diesel"";10;1; ;"""";""2017"";""09"""
"8638490;""FR"";23700;""Diesel"";5;0;6;""citroen"";""2017"";""01"""
"8540261;""FR"";9900;""Diesel"";72355;0;69;""citroen"";""2017"";""01"""
"8552116;""FR"";9990;""Diesel"";72000;0;45;""citroen"";""2017"";""01"""
"8603824;""FR"";17880;""Diesel"";195767;0;77;""audi"";""2017"";""01"""
"8559955;""FR"";24900;""Diesel"";146000;1;47;""bmw"";""2017"";""01"""
"8579116;""FR"";3490;""Essence"";105000;0;83;""peugeot"";""2017"";""01"""
"8613800;""FR"";4799;""Diesel"";119000;0;59;""peugeot"";""2017"";""01"""
"10115255;""FR"";18490;""Diesel"";1700;0;70;""peugeot"";""2017"";""04"""
"10542333;""FR"";8990;""Diesel"";17000;0;20;""peugeot"";""2017"";""05"""
"10500654;""FR"";15900;""Essence"";27186;0;38;""peugeot"";""2017"";""05"""
"10515382;""FR"";8900;""Diesel"";37245;1;62;""peugeot"";""2017"";""05"""
"13819877;""FR"";0;""Diesel"";19669;1; ;"""";""2017"";""09"""
"13821508;""FR"";0;""Essence"";4525;1; ;"""";""2017"";""09"""
"7376198;""FR"";0;""""; ;1; ;"""";""2016"";""10"""
"7377762;""FR"";0;""""; ;1; ;"""";""2016"";""10"""
"7381305;""FR"";12000;"""";3300;1;62;"""";""2016"";""10"""
"7405049;""FR"";0;""""; ;0; ;"""";""2016"";""10"""
"7487200;""FR"";0;""""; ;0; ;"""";""2016"";""10"""
"7500781;""FR"";0;""""; ;0; ;"""";""2016"";""10"""
"7501775;""FR"";0;""""; ;0; ;"""";""2016"";""10"""
"7368784;""FR"";12900;""Diesel"";52900;0;7;""mazda"";""2016"";""10"""
"7483603;""FR"";48900;""Diesel"";14000;0;93;""audi"";""2016"";""10"""
"7384549;""FR"";64500;""Diesel"";25500;0;68;""bmw"";""2016"";""10"""
"7408833;""FR"";27900;""Diesel"";98000;0;57;""bmw"";""2016"";""10"""
"7501321;""FR"";18990;""Diesel"";39990;0;59;""mercedes-benz"";""2016"";""10"""
"7475265;""FR"";25495;""Diesel"";21628;0;69;""mercedes-benz"";""2016"";""10"""
"7450346;""FR"";11490;""Diesel"";50977;0;13;""peugeot"";""2016"";""10"""
"7453707;""FR"";11990;""Diesel"";18000;0;13;""peugeot"";""2016"";""10"""
"7371193;""FR"";44500;""Diesel"";21991;0;13;""bmw"";""2016"";""10"""
"7471282;""FR"";33500;""Diesel"";10;0;10;""volvo"";""2016"";""10"""
"7390706;""FR"";17990;""Essence"";15492;0;76;""peugeot"";""2016"";""10"""
"15983083;""FR"";2990;"""";2990;1;44;"""";""2017"";""11"""
"9029516;""FR"";13950;""Diesel"";19671;0;64;""citroen"";""2017"";""02"""
"8910139;""FR"";5300;""Diesel"";89800;1;71;""citroen"";""2017"";""02"""
"9002927;""FR"";8290;""Diesel"";148500;0;22;""citroen"";""2017"";""02"""
"9006785;""FR"";9390;""Diesel"";151600;0;29;""citroen"";""2017"";""02"""
"8998618;""FR"";17990;""Diesel"";24536;0;16;""opel"";""2017"";""02"""
"8892506;""FR"";25490;""Diesel"";46897;0;6;""jaguar"";""2017"";""02"""
"9004234;""FR"";11290;""Essence"";5;0;25;""peugeot"";""2017"";""02"""
"8916847;""FR"";6000;""Essence"";43340;1;1;""alfa romeo"";""2017"";""02"""
"9006415;""FR"";7500;""Essence"";34877;0;29;""peugeot"";""2017"";""02"""
"9011074;""FR"";4290;""Diesel"";123000;0;35;""peugeot"";""2017"";""02"""
"8944385;""FR"";6980;""Diesel"";100979;0;59;""peugeot"";""2017"";""02"""
"9012740;""FR"";5990;""Diesel"";146090;0;37;""peugeot"";""2017"";""02"""
"9031974;""FR"";4800;""Diesel"";101600;0;67;""peugeot"";""2017"";""02"""
"13158774;""FR"";2500;"""";1890;1;51;"""";""2017"";""09"""
"13170965;""FR"";2000;"""";110000;1;92;"""";""2017"";""09"""
"13196481;""FR"";6500;""""; ;1;5;"""";""2017"";""09"""
"13198297;""FR"";0;""Essence"";28845;1; ;"""";""2017"";""09"""
"13204404;""FR"";3000;"""";3100;1;34;"""";""2017"";""09"""
"13205633;""FR"";4000;"""";68000;1;93;"""";""2017"";""09"""
"19061126;""FR"";5500;""Diesel"";179300;1;67;""peugeot"";""2018"";""02"""
"19137481;""FR"";3500;""Diesel"";160000;1;17;""peugeot"";""2018"";""02"""
"19180742;""FR"";2200;""Essence"";133000;1;29;""mazda"";""2018"";""02"""
"18799130;""FR"";8490;""Diesel"";130100;0;58;""peugeot"";""2018"";""02"""
"19147964;""FR"";6300;""Diesel"";184000;1;72;""peugeot"";""2018"";""02"""
"18998516;""FR"";0;""Essence"";52000;1;94;""porsche"";""2018"";""02"""
"18732155;""FR"";9400;""Essence"";216000;1;33;""porsche"";""2018"";""02"""
"18742103;""FR"";17000;""Essence"";172000;1;47;""porsche"";""2018"";""02"""
"19025112;""FR"";9000;""Diesel"";138000;1;97;""mitsubishi"";""2018"";""02"""
"19066485;""FR"";9000;""Diesel"";138000;1;97;""mitsubishi"";""2018"";""02"""
"19134469;""FR"";11900;""Diesel"";120000;1;45;""mitsubishi"";""2018"";""02"""
"12806395;""FR"";0;""Diesel"";10;1; ;"""";""2017"";""08"""
"12018417;""FR"";0;""Diesel"";13400;1; ;"""";""2017"";""07"""
"12021073;""FR"";3500;"""";200;1;74;"""";""2017"";""07"""
"11462007;""FR"";4990;"""";10500;1;92;"""";""2017"";""07"""
"11808156;""FR"";990;"""";15;1;53;"""";""2017"";""07"""
"11810881;""FR"";0;""Essence"";65110;1; ;"""";""2017"";""07"""
"11814104;""FR"";0;""Diesel"";5454;1; ;"""";""2017"";""07"""
"11815768;""FR"";0;""""; ;1; ;"""";""2017"";""07"""
"11821960;""FR"";8490;""Diesel"";66150;0;78;""alfa romeo"";""2017"";""07"""
"11837079;""FR"";600;"""";4659;1;78;"""";""2017"";""07"""
"11600215;""FR"";350;"""";2150;1;44;"""";""2017"";""07"""
"11617178;""FR"";5000;"""";7000;1;67;"""";""2017"";""07"""
"11642748;""FR"";0;""Diesel"";228400;1; ;"""";""2017"";""07"""
"11665022;""FR"";750;"""";3415;1;59;"""";""2017"";""07"""
"10393548;""FR"";8690;""Essence"";11156;0;85;""peugeot"";""2017"";""05"""
"10418478;""FR"";7990;""Diesel"";94440;0;46;""peugeot"";""2017"";""05"""
"10297789;""FR"";13400;""Essence"";19387;0;42;""peugeot"";""2017"";""05"""
"7489096;""FR"";16490;""Diesel"";22983;0;91;""renault"";""2016"";""10"""
"7467270;""FR"";2990;""Diesel"";173000;0;60;""renault"";""2016"";""10"""
"7405157;""FR"";6460;""Diesel"";124820;0;37;""renault"";""2016"";""10"""
"7390570;""FR"";18990;""Essence"";100;0;72;""renault"";""2016"";""10"""
"7447788;""FR"";17750;""Diesel"";10;0;83;""dacia"";""2016"";""10"""
"7389105;""FR"";19900;""Diesel"";93300;0;29;""bmw"";""2016"";""10"""
"7803266;""FR"";20500;""Diesel"";57000;1;59;""bmw"";""2016"";""11"""
"7784358;""FR"";4490;""Diesel"";78500;1;95;""peugeot"";""2016"";""11"""
"10038702;""FR"";6100;""Diesel"";145818;0;33;""peugeot"";""2017"";""04"""
"10067559;""FR"";10490;""Diesel"";10040;0;79;""peugeot"";""2017"";""04"""
"9931385;""FR"";15990;""Essence"";10;0;11;""peugeot"";""2017"";""04"""
"10082876;""FR"";14950;""Essence"";26000;1;6;""peugeot"";""2017"";""04"""
"10095773;""FR"";13800;""Diesel"";25081;0;15;""peugeot"";""2017"";""04"""
"11082120;""FR"";0;""Essence"";52400;1; ;"""";""2017"";""06"""
"11118883;""FR"";0;""Diesel"";106000;1; ;"""";""2017"";""06"""
"11125493;""FR"";0;""Essence"";8000;1; ;"""";""2017"";""06"""
"11138132;""FR"";0;""Diesel"";15087;1; ;"""";""2017"";""06"""
"10750895;""FR"";36895;""Diesel"";10;0;43;""audi"";""2017"";""06"""
"10651677;""FR"";16990;""Diesel"";70254;0;34;""bmw"";""2017"";""06"""
"10690485;""FR"";7490;""Diesel"";144500;0;57;""alfa romeo"";""2017"";""06"""
"14033503;""FR"";4000;"""";36500;1;64;"""";""2017"";""10"""
"14037291;""FR"";1300;"""";1;1;38;"""";""2017"";""10"""
"14040924;""FR"";1200;"""";4524;1;13;"""";""2017"";""10"""
"14051515;""FR"";43500;"""";19000;1;8;"""";""2017"";""10"""
"14051918;""FR"";0;""Diesel"";59990;1; ;"""";""2017"";""10"""
"14065104;""FR"";0;""Diesel"";58664;1; ;"""";""2017"";""10"""
"14075040;""FR"";0;""Diesel"";47825;1; ;"""";""2017"";""10"""
"14084217;""FR"";0;""Diesel"";113260;1; ;"""";""2017"";""10"""
"14086046;""FR"";0;""Diesel"";48000;1; ;"""";""2017"";""10"""
"14088594;""FR"";3100;""Diesel"";150000;1;7;"""";""2017"";""10"""
"12515074;""FR"";10000;""Essence"";95000;1;60;"""";""2017"";""08"""
"12521552;""FR"";15500;"""";65000;1;7;"""";""2017"";""08"""
"12521702;""FR"";0;""Diesel"";48800;1; ;"""";""2017"";""08"""
"12526248;""FR"";5790;""Diesel"";165000;0;68;""citroen"";""2017"";""08"""
"12550730;""FR"";1500;"""";36700;1;57;"""";""2017"";""08"""
"12557461;""FR"";0;""Diesel"";64692;1; ;"""";""2017"";""08"""
"13603672;""FR"";0;""Essence"";41341;1; ;"""";""2017"";""09"""
"13610104;""FR"";9000;"""";9000;1;13;"""";""2017"";""09"""
"13612667;""FR"";800;""""; ;1;28;"""";""2017"";""09"""
"13616074;""FR"";3500;"""";17400;1;53;"""";""2017"";""09"""
"13621571;""FR"";5000;""""; ;1;36;"""";""2017"";""09"""
"13627615;""FR"";0;""Diesel"";99000;1; ;"""";""2017"";""09"""
"13650718;""FR"";4300;""Diesel"";183000;1;54;"""";""2017"";""09"""
"13651437;""FR"";8100;""Diesel"";126000;1;74;"""";""2017"";""09"""
"13658215;""FR"";3400;"""";42000;1;6;"""";""2017"";""09"""
"8545459;""FR"";14990;""Diesel"";25424;0;33;""citroen"";""2017"";""01"""
"8663915;""FR"";23911;""Autre"";12311;0;83;""lexus"";""2017"";""02"""
"8605116;""FR"";10290;""Essence"";11890;0;83;""peugeot"";""2017"";""01"""
"8610917;""FR"";5500;""Essence"";118000;1;69;""peugeot"";""2017"";""01"""
"10220892;""FR"";5990;""Diesel"";101000;1;31;""peugeot"";""2017"";""05"""
"10137171;""FR"";10990;""Essence"";2600;0;85;""peugeot"";""2017"";""04"""
"10467330;""FR"";3490;""Diesel"";94000;0;59;""peugeot"";""2017"";""05"""
"10454887;""FR"";11690;""Essence"";27654;0;17;""peugeot"";""2017"";""05"""
"10572906;""FR"";11990;""Essence"";14000;0;25;""peugeot"";""2017"";""05"""
"10618636;""FR"";16990;""Diesel"";13263;0;76;""peugeot"";""2017"";""06"""
"13842377;""FR"";4300;""""; ;1;20;"""";""2017"";""09"""
"13854277;""FR"";2800;"""";56000;1;54;"""";""2017"";""09"""
"13870526;""FR"";2900;"""";270;1;49;"""";""2017"";""09"""
"7367984;""FR"";0;""""; ;1; ;"""";""2016"";""10"""
"7375903;""FR"";0;""""; ;1; ;"""";""2016"";""10"""
"7448676;""FR"";0;""""; ;0; ;"""";""2016"";""10"""
"7499180;""FR"";0;""""; ;0; ;"""";""2016"";""10"""
"7451296;""FR"";23990;""Diesel"";11848;0;51;""audi"";""2016"";""10"""
"7455592;""FR"";38900;""Diesel"";12808;0;72;""audi"";""2016"";""10"""
"7381629;""FR"";17000;""Diesel"";90000;1;6;""bmw"";""2016"";""10"""
"7414198;""FR"";36900;""Diesel"";8900;0;78;""bmw"";""2016"";""10"""
"7388833;""FR"";11490;""""; ;0;23;""peugeot"";""2016"";""10"""
"7421094;""FR"";5750;""Essence"";90000;1;6;""peugeot"";""2016"";""10"""
"7488505;""FR"";14990;""Essence"";21649;0;51;""peugeot"";""2016"";""10"""
"7369804;""FR"";39900;""Diesel"";9800;0;28;""bmw"";""2016"";""10"""
"7497883;""FR"";13700;""Essence"";5063;1;45;""fiat"";""2016"";""10"""
"7386623;""FR"";7800;""Diesel"";156000;1;62;""peugeot"";""2016"";""10"""
"7499763;""FR"";9990;""Essence"";14112;0;89;""opel"";""2016"";""10"""
"15982557;""FR"";3000;"""";1;1;85;"""";""2017"";""11"""
"9034638;""FR"";8990;""Essence"";82647;0;71;""citroen"";""2017"";""02"""
"9009775;""FR"";5490;""Essence"";42500;0;33;""peugeot"";""2017"";""02"""
"9015524;""FR"";7590;""Diesel"";92256;0;41;""peugeot"";""2017"";""02"""
"9033487;""FR"";6990;""Diesel"";141000;0;69;""peugeot"";""2017"";""02"""
"13146705;""FR"";2500;"""";57000;1;80;"""";""2017"";""09"""
"13151030;""FR"";3200;""Diesel"";193000;1;45;"""";""2017"";""09"""
"13156533;""FR"";0;""Diesel"";92303;1; ;"""";""2017"";""09"""
"13169819;""FR"";2500;"""";71000;1;90;"""";""2017"";""09"""
"13201452;""FR"";750;"""";44256;1;77;"""";""2017"";""09"""
"8606241;""FR"";7700;""Diesel"";135000;1;25;""peugeot"";""2017"";""01"""
"8610140;""FR"";7499;""Diesel"";139900;1;67;""peugeot"";""2017"";""01"""
"8610172;""FR"";9500;""Diesel"";73000;1;67;""peugeot"";""2017"";""01"""
"8653897;""FR"";6990;""Diesel"";166600;1;26;""peugeot"";""2017"";""02"""
"8654827;""FR"";6200;""Essence"";45000;1;69;""peugeot"";""2017"";""02"""
"8559826;""FR"";4200;""Diesel"";173000;1;44;""peugeot"";""2017"";""01"""
"8616911;""FR"";5900;""Diesel"";98200;1;44;""peugeot"";""2017"";""01"""
"8627707;""FR"";3999;""Diesel"";124100;1;59;""peugeot"";""2017"";""01"""
"8647681;""FR"";3990;""Diesel"";163000;1;68;""peugeot"";""2017"";""02"""
"8519257;""FR"";24500;""Diesel"";19500;1;6;""peugeot"";""2017"";""01"""
"8534673;""FR"";18900;""Diesel"";24000;1;72;""peugeot"";""2017"";""01"""
"8544122;""FR"";4300;""Diesel"";125000;1;59;""peugeot"";""2017"";""01"""
"8578982;""FR"";21600;""Diesel"";12000;1;68;""peugeot"";""2017"";""01"""
"8592691;""FR"";8250;""Diesel"";98200;1;59;""peugeot"";""2017"";""01"""
"8610309;""FR"";35000;""Essence"";6000;1;67;""peugeot"";""2017"";""01"""
"8616414;""FR"";33500;""Essence"";6000;1;67;""peugeot"";""2017"";""01"""
"8618867;""FR"";6900;""Diesel"";123000;1;72;""peugeot"";""2017"";""01"""
"8631567;""FR"";18500;""Diesel"";21000;1;33;""peugeot"";""2017"";""01"""
"8642609;""FR"";6000;""Essence"";126500;1;77;""peugeot"";""2017"";""01"""
"13423848;""FR"";17500;"""";1500;1;21;"""";""2017"";""09"""
"13424325;""FR"";4900;"""";14000;1;18;"""";""2017"";""09"""
"12800406;""FR"";0;""Diesel"";27664;1; ;"""";""2017"";""08"""
"12802505;""FR"";3000;"""";16577;1;59;"""";""2017"";""08"""
"11465078;""FR"";3900;"""";25000;1;16;"""";""2017"";""07"""
"11474107;""FR"";0;""Diesel"";80945;1; ;"""";""2017"";""07"""
"11475751;""FR"";11500;"""";17600;1;95;"""";""2017"";""07"""
"11476293;""FR"";1200;"""";29000;1;34;"""";""2017"";""07"""
"11479442;""FR"";0;""Diesel"";92262;1; ;"""";""2017"";""07"""
"11794941;""FR"";0;""Hybride essence électrique"";67900;1; ;"""";""2017"";""07"""
"11795644;""FR"";0;""Diesel"";148200;1; ;"""";""2017"";""07"""
"11801955;""FR"";850;"""";8853;1;35;"""";""2017"";""07"""
"11803449;""FR"";0;""Essence"";15084;1; ;"""";""2017"";""07"""
"11809682;""FR"";2300;"""";25000;1;34;"""";""2017"";""07"""
"11809972;""FR"";33000;"""";19500;1;85;"""";""2017"";""07"""
"11827590;""FR"";0;""Diesel"";65613;1; ;"""";""2017"";""07"""
"11837154;""FR"";1500;"""";2364;1;75;"""";""2017"";""07"""
"11837585;""FR"";1900;"""";36000;1;73;"""";""2017"";""07"""
"11605709;""FR"";5400;"""";9500;1;74;"""";""2017"";""07"""
"11630817;""FR"";800;"""";2955;1;30;"""";""2017"";""07"""
"11636502;""FR"";0;""Diesel"";14;1; ;"""";""2017"";""07"""
"11639561;""FR"";12950;""Essence"";87700;1;29;""audi"";""2017"";""07"""
"10273493;""FR"";49900;""Diesel"";48500;0;88;""bmw"";""2017"";""05"""
"10327011;""FR"";5990;""Diesel"";168101;0;13;""peugeot"";""2017"";""05"""
"10345749;""FR"";4290;""Diesel"";130000;0;59;""peugeot"";""2017"";""05"""
"10373853;""FR"";5390;""Diesel"";95200;0;38;""peugeot"";""2017"";""05"""
"10432780;""FR"";7590;""Diesel"";117000;0;76;""peugeot"";""2017"";""05"""
"7444767;""FR"";12700;""Diesel"";10200;0;76;""renault"";""2016"";""10"""
"7400536;""FR"";4000;""Diesel"";105000;1;77;""ford"";""2016"";""10"""
"7414193;""FR"";8760;""Diesel"";71539;0;35;""renault"";""2016"";""10"""
"7458978;""FR"";3300;""Diesel"";175000;1;59;""renault"";""2016"";""10"""
"7489383;""FR"";20688;""Diesel"";10;0;73;""renault"";""2016"";""10"""
"7686461;""FR"";16990;""Diesel"";144900;0;91;""audi"";""2016"";""11"""
"7793910;""FR"";56900;""Diesel"";12306;0;31;""bmw"";""2016"";""11"""
"7810136;""FR"";14990;""Essence"";2507;0;26;""peugeot"";""2016"";""11"""
"9926893;""FR"";8500;""Diesel"";61000;1;21;""peugeot"";""2017"";""04"""
"11108079;""FR"";0;""Diesel"";23999;1; ;"""";""2017"";""06"""
"10643498;""FR"";21490;""Diesel"";55496;0;85;""bmw"";""2017"";""06"""
"10625457;""FR"";3990;""Diesel"";194000;0;34;""peugeot"";""2017"";""06"""
"14032169;""FR"";8000;""Diesel"";140000;1;56;"""";""2017"";""10"""
"14041582;""FR"";6800;"""";31000;1;13;"""";""2017"";""10"""
"14078475;""FR"";0;""Diesel"";21000;1; ;"""";""2017"";""10"""
"12511221;""FR"";0;""Essence"";159608;1; ;"""";""2017"";""08"""
"12520766;""FR"";14500;"""";11600;1;4;"""";""2017"";""08"""
"12529972;""FR"";0;""Diesel"";108221;1; ;"""";""2017"";""08"""
"12533664;""FR"";500;"""";3600;1;6;"""";""2017"";""08"""
"12541509;""FR"";0;""Essence"";96;1; ;"""";""2017"";""08"""
"13591244;""FR"";4650;"""";1420;1;35;"""";""2017"";""09"""
"13619432;""FR"";6900;"""";500;1;62;"""";""2017"";""09"""
"13625851;""FR"";0;""Essence"";22655;1; ;"""";""2017"";""09"""
"8604590;""FR"";21990;""Diesel"";4101;0;63;""citroen"";""2017"";""01"""
"8608008;""FR"";13490;""Diesel"";43000;0;77;""citroen"";""2017"";""01"""
"8616522;""FR"";14490;""Diesel"";29785;0;83;""citroen"";""2017"";""01"""
"8638120;""FR"";9790;""Diesel"";115391;0;78;""citroen"";""2017"";""01"""
"8558672;""FR"";21900;""Hybride essence électrique"";11074;0;95;""lexus"";""2017"";""01"""
"8565662;""FR"";15290;""Essence"";89997;0;56;""audi"";""2017"";""01"""
"8680779;""FR"";22254;""Diesel"";62298;0;94;""bmw"";""2017"";""02"""
"8628098;""FR"";32000;""Diesel"";94000;1;69;""bmw"";""2017"";""01"""
"8594817;""FR"";5990;""Diesel"";60085;0;2;""peugeot"";""2017"";""01"""
"8538586;""FR"";19470;""Essence"";24000;0;57;""bmw"";""2017"";""01"""
"8573251;""FR"";9990;""Essence"";56067;0;59;""peugeot"";""2017"";""01"""
"8649282;""FR"";6490;""Diesel"";143895;0;77;""peugeot"";""2017"";""02"""
"10267004;""FR"";6990;""Diesel"";49000;0;71;""peugeot"";""2017"";""05"""
"10148755;""FR"";12990;""Essence"";10;0;14;""peugeot"";""2017"";""04"""
"10537596;""FR"";3200;""Diesel"";170422;0;2;""peugeot"";""2017"";""05"""
"10543706;""FR"";2800;""Essence"";152459;0;26;""peugeot"";""2017"";""05"""
"10556414;""FR"";5490;""Diesel"";185000;0;62;""peugeot"";""2017"";""05"""
"10590015;""FR"";5800;""Diesel"";125000;0;63;""peugeot"";""2017"";""05"""
"10455370;""FR"";10490;""Diesel"";55000;0;29;""peugeot"";""2017"";""05"""
"10517861;""FR"";10990;""Diesel"";46190;0;60;""peugeot"";""2017"";""05"""
"10526877;""FR"";17490;""Essence"";10;0;80;""peugeot"";""2017"";""05"""
"10535417;""FR"";9990;""Diesel"";105000;0;67;""peugeot"";""2017"";""05"""
"13814926;""FR"";1990;"""";44000;1;42;"""";""2017"";""09"""
"13816931;""FR"";0;""Diesel"";51270;1; ;"""";""2017"";""09"""
"13831629;""FR"";0;""Diesel"";106;1; ;"""";""2017"";""09"""
"13834441;""FR"";27900;"""";75000;1;44;"""";""2017"";""09"""
"13851626;""FR"";1400;"""";19000;1;66;"""";""2017"";""09"""
"13852020;""FR"";4200;""Diesel"";112000;1;59;"""";""2017"";""09"""
"13852203;""FR"";4000;"""";68000;1;68;"""";""2017"";""09"""
"7360843;""FR"";0;""""; ;1; ;"""";""2016"";""10"""
"7370849;""FR"";0;""""; ;1; ;"""";""2016"";""10"""
"7370940;""FR"";0;""""; ;1; ;"""";""2016"";""10"""
"7376271;""FR"";0;""""; ;1; ;"""";""2016"";""10"""
"7417708;""FR"";40320;""Diesel"";10;0;10;"""";""2016"";""10"""
"7468777;""FR"";5200;""Diesel"";19430;1;82;"""";""2016"";""10"""
"7487198;""FR"";0;""""; ;0; ;"""";""2016"";""10"""
"7493671;""FR"";0;""""; ;0; ;"""";""2016"";""10"""
