id,pays,prix,carburant,km,statut_vendeur_particulier,departement_2,marque_2,annee,mois,poid,id
9084608,FR,25490,Diesel,46897,0,6,jaguar,2017,2,1786,2017.Diesel
17697547,FR,4600,Diesel,166000,1,85,citroen,2018,1,424,2018.Diesel
17709903,FR,3500,Diesel,17000,1,83,citroen,2018,1,424,2018.Diesel
17773970,FR,2490,Diesel,230000,1,49,citroen,2018,1,424,2018.Diesel
17876790,FR,7990,Diesel,70000,0,44,citroen,2018,1,424,2018.Diesel
17677929,FR,28525,Essence,1,0,31,subaru,2018,1,155,2018.Essence
17797018,FR,5900,Diesel,83000,0,42,peugeot,2018,1,424,2018.Diesel
17682905,FR,8990,Diesel,65580,0,10,peugeot,2018,1,424,2018.Diesel
17723005,FR,8890,Essence,21900,0,59,peugeot,2018,1,155,2018.Essence
17074753,FR,16990,Diesel,40500,0,81,audi,2018,1,424,2018.Diesel
17106611,FR,12990,Diesel,119421,0,67,audi,2018,1,424,2018.Diesel
17178603,FR,10800,Diesel,150000,1,17,audi,2018,1,424,2018.Diesel
17044756,FR,2900,Essence,174000,0,56,citroen,2018,1,155,2018.Essence
16948601,FR,15990,Essence,39300,0,37,citroen,2017,12,683,2017.Essence
17001128,FR,8000,Diesel,144000,1,33,citroen,2018,1,424,2018.Diesel
17040910,FR,15790,Essence,18005,0,1,citroen,2018,1,155,2018.Essence
17085744,FR,7990,Essence,35800,0,68,ford,2018,1,155,2018.Essence
17124931,FR,16200,Diesel,152000,0,31,audi,2018,1,424,2018.Diesel
17166578,FR,3400,Essence,49585,1,40,renault,2018,1,155,2018.Essence
17057722,FR,3990,Essence,74000,0,83,peugeot,2018,1,155,2018.Essence
17166166,FR,4600,Diesel,176000,1,49,peugeot,2018,1,424,2018.Diesel
17077620,FR,4990,Diesel,97230,0,91,peugeot,2018,1,424,2018.Diesel
17178922,FR,6890,Diesel,108000,1,43,peugeot,2018,1,424,2018.Diesel
17026610,FR,8990,Diesel,93500,0,93,peugeot,2018,1,424,2018.Diesel
17069450,FR,9300,Diesel,63000,1,13,peugeot,2018,1,424,2018.Diesel
17099735,FR,3190,Essence,112000,0,93,peugeot,2018,1,155,2018.Essence
7166283,FR,17000,Diesel,48000,1,30,peugeot,2016,9,1102,2016.Diesel
7190315,FR,4500,Diesel,210,1,68,peugeot,2016,9,1102,2016.Diesel
7335542,FR,5500,Essence,123800,0,25,peugeot,2016,10,225,2016.Essence
7224596,FR,13600,Diesel,67500,1,68,citroen,2016,10,1102,2016.Diesel
7177338,FR,13000,Essence,15500,1,1,kia,2016,9,225,2016.Essence
7145067,FR,5900,Diesel,124000,0,57,renault,2016,9,1102,2016.Diesel
7188653,FR,10500,Essence,28000,1,33,renault,2016,9,225,2016.Essence
7262100,FR,2700,Essence,125000,1,91,renault,2016,10,225,2016.Essence
7268542,FR,17000,Essence,22500,1,91,renault,2016,10,225,2016.Essence
7192661,FR,12750,Diesel,100000,1,72,volkswagen,2016,9,1102,2016.Diesel
7329624,FR,10900,Diesel,81000,0,28,volkswagen,2016,10,1102,2016.Diesel
7194560,FR,21000,Diesel,18100,1,62,volkswagen,2016,9,1102,2016.Diesel
7294789,FR,10500,Diesel,62000,1,38,seat,2016,10,1102,2016.Diesel
11371730,FR,16490,Diesel,93256,0,26,audi,2017,7,1786,2017.Diesel
11410982,FR,22900,Diesel,13000,0,92,audi,2017,7,1786,2017.Diesel
11447527,FR,7990,Diesel,133000,0,44,audi,2017,7,1786,2017.Diesel
11490611,FR,50000,Essence,10000,0,75,audi,2017,7,683,2017.Essence
11389690,FR,8990,Diesel,128900,0,91,audi,2017,7,1786,2017.Diesel
11491144,FR,7990,Diesel,95000,0,66,citroen,2017,7,1786,2017.Diesel
9230544,FR,6490,Diesel,90000,0,60,peugeot,2017,3,1786,2017.Diesel
9321404,FR,7990,Diesel,108180,0,60,peugeot,2017,3,1786,2017.Diesel
8392097,FR,9000,Diesel,49000,1,95,renault,2017,1,1786,2017.Diesel
8401357,FR,5500,Diesel,160000,1,59,renault,2017,1,1786,2017.Diesel
8404029,FR,7900,Diesel,13400,1,56,renault,2017,1,1786,2017.Diesel
8422537,FR,8200,Diesel,98000,1,73,renault,2017,1,1786,2017.Diesel
8436701,FR,9300,Diesel,74500,1,69,renault,2017,1,1786,2017.Diesel
8457827,FR,22900,Diesel,1000,1,69,renault,2017,1,1786,2017.Diesel
8465816,FR,23900,Diesel,100,1,63,renault,2017,1,1786,2017.Diesel
8470710,FR,5950,Diesel,125000,1,33,renault,2017,1,1786,2017.Diesel
8473189,FR,7500,Diesel,96000,1,34,renault,2017,1,1786,2017.Diesel
8473759,FR,7999,Diesel,96000,1,37,renault,2017,1,1786,2017.Diesel
8478966,FR,11500,Diesel,87000,1,57,renault,2017,1,1786,2017.Diesel
8487452,FR,14200,Essence,2200,1,72,renault,2017,1,683,2017.Essence
8495160,FR,9500,Diesel,92000,1,30,renault,2017,1,1786,2017.Diesel
8512383,FR,8200,Diesel,125000,1,77,renault,2017,1,1786,2017.Diesel
8376008,FR,7200,Diesel,145000,1,69,ford,2017,1,1786,2017.Diesel
8504425,FR,14600,Diesel,73000,1,85,kia,2017,1,1786,2017.Diesel
8356822,FR,11900,Diesel,96000,1,31,volkswagen,2017,1,1786,2017.Diesel
8372233,FR,13000,Diesel,100600,1,46,volkswagen,2017,1,1786,2017.Diesel
8400865,FR,8800,Diesel,147000,1,73,volkswagen,2017,1,1786,2017.Diesel
8475241,FR,14300,Diesel,106500,1,34,volkswagen,2017,1,1786,2017.Diesel
8358501,FR,3990,Diesel,130000,1,17,renault,2017,1,1786,2017.Diesel
8365012,FR,9900,Diesel,70000,1,46,renault,2017,1,1786,2017.Diesel
8372736,FR,10900,Diesel,89850,1,90,renault,2017,1,1786,2017.Diesel
8373955,FR,6300,Diesel,143000,1,78,renault,2017,1,1786,2017.Diesel
8374625,FR,8990,Diesel,130000,1,34,renault,2017,1,1786,2017.Diesel
8389984,FR,10900,Diesel,131000,1,42,renault,2017,1,1786,2017.Diesel
8391405,FR,19990,Diesel,16700,1,89,renault,2017,1,1786,2017.Diesel
8405409,FR,10100,Diesel,103500,1,95,renault,2017,1,1786,2017.Diesel
8425186,FR,11590,Diesel,81800,1,62,renault,2017,1,1786,2017.Diesel
8437203,FR,9200,Diesel,106000,1,91,renault,2017,1,1786,2017.Diesel
8465459,FR,8500,Diesel,115000,1,44,renault,2017,1,1786,2017.Diesel
8474295,FR,17900,Diesel,40000,1,33,renault,2017,1,1786,2017.Diesel
8483352,FR,6000,Diesel,120000,1,83,renault,2017,1,1786,2017.Diesel
8511716,FR,4500,Diesel,125500,1,44,renault,2017,1,1786,2017.Diesel
8390409,FR,16500,Diesel,102500,1,68,volkswagen,2017,1,1786,2017.Diesel
8484259,FR,4300,Essence,126000,1,59,alfa romeo,2017,1,683,2017.Essence
8359776,FR,36000,Diesel,1000,1,69,volkswagen,2017,1,1786,2017.Diesel
8373578,FR,21900,Diesel,78000,1,56,volkswagen,2017,1,1786,2017.Diesel
8397363,FR,12900,Diesel,121000,1,59,volkswagen,2017,1,1786,2017.Diesel
8501589,FR,11000,Diesel,189000,1,7,volkswagen,2017,1,1786,2017.Diesel
8506203,FR,38200,Diesel,1800,1,33,volkswagen,2017,1,1786,2017.Diesel
8364464,FR,12500,Diesel,128000,1,91,volkswagen,2017,1,1786,2017.Diesel
8381692,FR,10900,Diesel,126000,1,6,volkswagen,2017,1,1786,2017.Diesel
8422715,FR,15400,Diesel,139000,1,94,volkswagen,2017,1,1786,2017.Diesel
8428247,FR,13000,Diesel,149000,1,78,volkswagen,2017,1,1786,2017.Diesel
8349330,FR,11000,Diesel,127000,1,17,renault,2017,1,1786,2017.Diesel
8391700,FR,14900,Diesel,85000,1,85,renault,2017,1,1786,2017.Diesel
8357678,FR,11800,Essence,1550,1,62,renault,2017,1,683,2017.Essence
8362759,FR,4890,Diesel,98000,1,59,renault,2017,1,1786,2017.Diesel
8416612,FR,5500,Diesel,84000,1,6,renault,2017,1,1786,2017.Diesel
8429059,FR,6100,Diesel,95000,1,56,renault,2017,1,1786,2017.Diesel
8463281,FR,2590,Diesel,82000,1,91,renault,2017,1,1786,2017.Diesel
8494546,FR,5700,Essence,30000,1,57,renault,2017,1,683,2017.Essence
8437693,FR,10990,Diesel,75000,1,21,opel,2017,1,1786,2017.Diesel
8505515,FR,9300,Essence,44000,1,29,opel,2017,1,683,2017.Essence
8486842,FR,79000,Essence,46700,1,34,porsche,2017,1,683,2017.Essence
8371750,FR,78000,Diesel,20000,1,31,porsche,2017,1,1786,2017.Diesel
8461496,FR,59900,Diesel,31000,1,68,porsche,2017,1,1786,2017.Diesel
8474369,FR,4290,Diesel,183,1,42,fiat,2017,1,1786,2017.Diesel
8386760,FR,5500,Diesel,132000,1,85,renault,2017,1,1786,2017.Diesel
8474714,FR,9500,Essence,155000,1,33,subaru,2017,1,683,2017.Essence
8385346,FR,6350,Diesel,107100,1,54,peugeot,2017,1,1786,2017.Diesel
8433438,FR,11600,Diesel,27000,1,85,peugeot,2017,1,1786,2017.Diesel
8473259,FR,15000,Diesel,24000,1,30,peugeot,2017,1,1786,2017.Diesel
8439945,FR,7100,Essence,23000,1,69,kia,2017,1,683,2017.Essence
8471080,FR,8500,Essence,30000,1,47,kia,2017,1,683,2017.Essence
8390328,FR,15500,Diesel,65000,1,1,nissan,2017,1,1786,2017.Diesel
8391268,FR,16800,Diesel,59000,1,60,nissan,2017,1,1786,2017.Diesel
8400752,FR,9000,Diesel,116000,1,34,nissan,2017,1,1786,2017.Diesel
8401144,FR,17600,Diesel,60000,1,44,nissan,2017,1,1786,2017.Diesel
8461994,FR,16900,Diesel,86000,1,69,nissan,2017,1,1786,2017.Diesel
8462926,FR,17795,Diesel,76000,1,6,nissan,2017,1,1786,2017.Diesel
8375981,FR,7000,Essence,50000,1,51,dacia,2017,1,683,2017.Essence
8453294,FR,11200,Essence,9900,1,30,dacia,2017,1,683,2017.Essence
8354952,FR,15000,Diesel,100000,1,26,bmw,2017,1,1786,2017.Diesel
8370481,FR,25900,Diesel,18500,1,63,bmw,2017,1,1786,2017.Diesel
8371391,FR,10500,Diesel,118500,1,26,bmw,2017,1,1786,2017.Diesel
8374308,FR,10990,Diesel,120000,1,75,bmw,2017,1,1786,2017.Diesel
8383721,FR,9500,Diesel,135000,1,59,bmw,2017,1,1786,2017.Diesel
8388424,FR,28900,Diesel,47000,1,26,bmw,2017,1,1786,2017.Diesel
8393032,FR,7800,Diesel,163500,1,59,bmw,2017,1,1786,2017.Diesel
8396795,FR,10750,Diesel,110000,1,67,bmw,2017,1,1786,2017.Diesel
8406641,FR,9500,Diesel,113000,1,77,bmw,2017,1,1786,2017.Diesel
8464236,FR,16800,Diesel,38000,1,1,bmw,2017,1,1786,2017.Diesel
8478810,FR,14750,Diesel,79000,1,33,bmw,2017,1,1786,2017.Diesel
8487084,FR,12500,Diesel,131000,1,69,bmw,2017,1,1786,2017.Diesel
8494023,FR,11500,Diesel,91000,1,70,bmw,2017,1,1786,2017.Diesel
8494423,FR,15400,Essence,98000,1,11,bmw,2017,1,683,2017.Essence
8516935,FR,21700,Diesel,23000,1,68,bmw,2017,1,1786,2017.Diesel
8354711,FR,11500,Diesel,143000,1,72,bmw,2017,1,1786,2017.Diesel
8370890,FR,8500,Diesel,116000,1,63,bmw,2017,1,1786,2017.Diesel
8374645,FR,26500,Diesel,95000,1,51,bmw,2017,1,1786,2017.Diesel
8384175,FR,9000,Diesel,124000,1,59,bmw,2017,1,1786,2017.Diesel
8422710,FR,21000,Diesel,55000,1,49,bmw,2017,1,1786,2017.Diesel
8429229,FR,26000,Diesel,63000,1,91,bmw,2017,1,1786,2017.Diesel
8448024,FR,14000,Diesel,140000,1,44,bmw,2017,1,1786,2017.Diesel
8449586,FR,10500,Diesel,113000,1,27,bmw,2017,1,1786,2017.Diesel
8451059,FR,20500,Diesel,73000,1,21,bmw,2017,1,1786,2017.Diesel
8460117,FR,14200,Diesel,134000,1,69,bmw,2017,1,1786,2017.Diesel
8482373,FR,16500,Essence,100000,1,69,bmw,2017,1,683,2017.Essence
8489046,FR,8500,Diesel,125000,1,51,bmw,2017,1,1786,2017.Diesel
8373583,FR,41500,Diesel,30000,1,78,bmw,2017,1,1786,2017.Diesel
8396194,FR,11800,Diesel,150000,1,17,bmw,2017,1,1786,2017.Diesel
8440527,FR,10900,Diesel,200000,1,26,bmw,2017,1,1786,2017.Diesel
8455184,FR,20250,Diesel,92500,1,75,bmw,2017,1,1786,2017.Diesel
8481970,FR,11900,Diesel,147500,1,37,bmw,2017,1,1786,2017.Diesel
8495739,FR,19900,Diesel,100000,1,94,bmw,2017,1,1786,2017.Diesel
8367528,FR,23900,Essence,75800,1,93,bmw,2017,1,683,2017.Essence
8371364,FR,9900,Essence,136000,1,33,volkswagen,2017,1,683,2017.Essence
8442690,FR,6600,Diesel,96000,1,91,ford,2017,1,1786,2017.Diesel
8482562,FR,13200,Diesel,23000,1,30,citroen,2017,1,1786,2017.Diesel
8383196,FR,28000,Gpl,65000,1,75,jeep,2017,1,3,2017.Gpl
8370844,FR,23490,Diesel,89500,1,62,mercedes,2017,1,1786,2017.Diesel
8387712,FR,21500,Diesel,63000,1,57,mercedes,2017,1,1786,2017.Diesel
8401359,FR,24500,Diesel,54000,1,59,mercedes,2017,1,1786,2017.Diesel
8505531,FR,6300,Diesel,105000,1,30,mercedes,2017,1,1786,2017.Diesel
8354276,FR,14990,Diesel,46000,1,57,mercedes,2017,1,1786,2017.Diesel
8408602,FR,24000,Diesel,37000,1,25,mercedes,2017,1,1786,2017.Diesel
8420965,FR,7990,Diesel,124000,1,59,mercedes,2017,1,1786,2017.Diesel
8483982,FR,14200,Diesel,90000,1,69,mercedes,2017,1,1786,2017.Diesel
8489488,FR,14200,Diesel,90000,1,69,mercedes,2017,1,1786,2017.Diesel
8510239,FR,15490,Diesel,108500,1,51,mercedes,2017,1,1786,2017.Diesel
8348449,FR,5490,Diesel,132000,1,54,mercedes,2017,1,1786,2017.Diesel
8377337,FR,4000,Diesel,198000,1,88,mercedes,2017,1,1786,2017.Diesel
8427604,FR,32500,Essence,52200,1,34,mercedes,2017,1,683,2017.Essence
8434092,FR,57000,Essence,21900,1,62,mercedes,2017,1,683,2017.Essence
8451260,FR,20000,Diesel,79000,1,33,mercedes,2017,1,1786,2017.Diesel
8462226,FR,41500,Diesel,29900,1,1,mercedes,2017,1,1786,2017.Diesel
8471403,FR,14999,Diesel,111000,1,75,mercedes,2017,1,1786,2017.Diesel
8514222,FR,10700,Diesel,136000,1,6,mercedes,2017,1,1786,2017.Diesel
8441395,FR,12000,Diesel,123000,1,31,mercedes,2017,1,1786,2017.Diesel
8464399,FR,19750,Diesel,68000,1,94,mercedes,2017,1,1786,2017.Diesel
8515202,FR,28500,Diesel,131700,1,95,mercedes,2017,1,1786,2017.Diesel
8428359,FR,47000,Diesel,115000,1,83,mercedes,2017,1,1786,2017.Diesel
8483487,FR,22800,Diesel,30000,1,31,fiat,2017,1,1786,2017.Diesel
8360250,FR,11750,Diesel,119000,1,91,opel,2017,1,1786,2017.Diesel
8439872,FR,17000,Diesel,32000,1,68,opel,2017,1,1786,2017.Diesel
8357133,FR,17500,Essence,13000,1,67,hyundai,2017,1,683,2017.Essence
8436951,FR,16000,Diesel,84000,1,63,volkswagen,2017,1,1786,2017.Diesel
8494967,FR,17800,Diesel,25000,1,81,volkswagen,2017,1,1786,2017.Diesel
8514421,FR,11200,Diesel,144000,1,69,volkswagen,2017,1,1786,2017.Diesel
8440391,FR,13200,Diesel,135000,1,2,citroen,2017,1,1786,2017.Diesel
8378862,FR,38900,Diesel,20000,1,31,land rover,2017,1,1786,2017.Diesel
8393621,FR,13000,Essence,85000,1,44,cadillac,2017,1,683,2017.Essence
8439787,FR,9100,Diesel,100000,1,1,alfa romeo,2017,1,1786,2017.Diesel
8455258,FR,12490,Diesel,72000,1,10,alfa romeo,2017,1,1786,2017.Diesel
8359782,FR,5800,Essence,63000,1,88,fiat,2017,1,683,2017.Essence
8371091,FR,7270,Diesel,80100,1,93,fiat,2017,1,1786,2017.Diesel
8391274,FR,3500,Diesel,143000,1,62,fiat,2017,1,1786,2017.Diesel
8434732,FR,2750,Diesel,145000,1,91,fiat,2017,1,1786,2017.Diesel
8463087,FR,7900,Essence,105938,1,69,abarth,2017,1,683,2017.Essence
8478861,FR,20499,Essence,11000,1,6,abarth,2017,1,683,2017.Essence
8494276,FR,13200,Essence,40000,1,72,abarth,2017,1,683,2017.Essence
8497150,FR,8500,Essence,123000,1,93,abarth,2017,1,683,2017.Essence
8382591,FR,15600,Diesel,48000,1,74,volkswagen,2017,1,1786,2017.Diesel
8500305,FR,15000,Diesel,82000,1,34,volkswagen,2017,1,1786,2017.Diesel
8417145,FR,4950,Diesel,150000,1,1,land rover,2017,1,1786,2017.Diesel
8483500,FR,6999,Diesel,119815,1,31,land rover,2017,1,1786,2017.Diesel
8484751,FR,12900,Diesel,145000,1,83,land rover,2017,1,1786,2017.Diesel
8378660,FR,115000,Essence,11500,1,6,bentley,2017,1,683,2017.Essence
8356189,FR,24000,Diesel,69000,1,93,land rover,2017,1,1786,2017.Diesel
8424727,FR,36500,Diesel,83000,1,67,land rover,2017,1,1786,2017.Diesel
8472196,FR,28250,Diesel,83000,1,77,land rover,2017,1,1786,2017.Diesel
8465646,FR,19500,Essence,45500,1,57,pgo,2017,1,683,2017.Essence
8372931,FR,8500,Diesel,124500,1,54,peugeot,2017,1,1786,2017.Diesel
8463511,FR,17000,Essence,150000,1,75,nissan,2017,1,683,2017.Essence
8505351,FR,9800,Essence,120000,1,51,mini,2017,1,683,2017.Essence
2840244,FR,13900,diesel,77500,0,44,volkswagen,2016,3,1102,2016.diesel
2840788,FR,13800,diesel,126500,0,71,volkswagen,2016,3,1102,2016.diesel
2842242,FR,11000,diesel,124000,0,72,volkswagen,2016,3,1102,2016.diesel
2843496,FR,28000,diesel,19000,0,57,volkswagen,2016,3,1102,2016.diesel
2844794,FR,16490,diesel,93000,0,62,volkswagen,2016,3,1102,2016.diesel
2846831,FR,7400,diesel,92000,0,90,volkswagen,2016,3,1102,2016.diesel
2849281,FR,15300,diesel,53000,0,31,volkswagen,2016,3,1102,2016.diesel
2849532,FR,10200,diesel,113500,0,59,volkswagen,2016,3,1102,2016.diesel
2860908,FR,22000,diesel,28000,0,62,volkswagen,2016,3,1102,2016.diesel
2861172,FR,12000,diesel,150000,0,68,volkswagen,2016,3,1102,2016.diesel
2862489,FR,12500,diesel,96000,0,1,volkswagen,2016,3,1102,2016.diesel
2864181,FR,7500,diesel,108600,0,91,volkswagen,2016,3,1102,2016.diesel
2864335,FR,11400,diesel,96500,0,95,volkswagen,2016,3,1102,2016.diesel
2870163,FR,5700,diesel,145000,0,21,volkswagen,2016,3,1102,2016.diesel
2870224,FR,11000,diesel,128000,0,33,volkswagen,2016,3,1102,2016.diesel
2872635,FR,21000,diesel,35000,0,10,volkswagen,2016,3,1102,2016.diesel
2874505,FR,12000,diesel,125,0,67,volkswagen,2016,3,1102,2016.diesel
2879595,FR,9600,diesel,150000,0,69,volkswagen,2016,3,1102,2016.diesel
2879638,FR,11300,diesel,81000,0,82,volkswagen,2016,3,1102,2016.diesel
2882761,FR,10500,diesel,99200,0,44,volkswagen,2016,3,1102,2016.diesel
2884881,FR,8400,diesel,93400,0,59,volkswagen,2016,3,1102,2016.diesel
2891398,FR,13500,diesel,150000,0,85,volkswagen,2016,3,1102,2016.diesel
2895759,FR,5900,diesel,150000,0,33,volkswagen,2016,3,1102,2016.diesel
2899427,FR,13000,diesel,65000,0,62,volkswagen,2016,3,1102,2016.diesel
2901580,FR,26990,diesel,19000,0,94,volkswagen,2016,3,1102,2016.diesel
2902195,FR,18000,diesel,61000,0,54,volkswagen,2016,3,1102,2016.diesel
2907991,FR,9490,diesel,96000,0,85,volkswagen,2016,3,1102,2016.diesel
2937052,FR,8500,diesel,90150,0,42,volkswagen,2016,4,1102,2016.diesel
2938478,FR,17500,diesel,42510,0,69,volkswagen,2016,4,1102,2016.diesel
2940097,FR,18000,diesel,49000,0,60,volkswagen,2016,4,1102,2016.diesel
2944272,FR,8000,diesel,115000,0,6,volkswagen,2016,4,1102,2016.diesel
2951147,FR,15800,diesel,79000,0,38,volkswagen,2016,4,1102,2016.diesel
2954034,FR,5500,diesel,170000,0,26,volkswagen,2016,4,1102,2016.diesel
2954369,FR,14990,diesel,120000,0,69,volkswagen,2016,4,1102,2016.diesel
2957994,FR,22990,diesel,19100,0,63,volkswagen,2016,4,1102,2016.diesel
2958102,FR,7700,diesel,180000,0,88,volkswagen,2016,4,1102,2016.diesel
2960772,FR,13000,diesel,148000,0,46,volkswagen,2016,4,1102,2016.diesel
2961813,FR,16500,diesel,70300,0,30,volkswagen,2016,4,1102,2016.diesel
2962388,FR,11000,diesel,99000,0,42,volkswagen,2016,4,1102,2016.diesel
2963375,FR,12000,diesel,94000,0,94,volkswagen,2016,4,1102,2016.diesel
2963521,FR,11000,diesel,122000,0,33,volkswagen,2016,4,1102,2016.diesel
2982717,FR,7000,diesel,164,0,94,volkswagen,2016,4,1102,2016.diesel
2784287,FR,8000,diesel,38000,0,34,fiat,2016,3,1102,2016.diesel
2712502,FR,16200,diesel,87500,0,38,hyundai,2016,2,1102,2016.diesel
2834328,FR,10550,diesel,85700,0,34,hyundai,2016,3,1102,2016.diesel
2698634,FR,11500,diesel,45000,0,67,nissan,2016,2,1102,2016.diesel
2788003,FR,8750,diesel,114000,0,25,nissan,2016,3,1102,2016.diesel
2792619,FR,8000,diesel,99400,0,31,nissan,2016,3,1102,2016.diesel
2882979,FR,12000,diesel,65000,0,44,nissan,2016,3,1102,2016.diesel
2889409,FR,17000,diesel,24000,0,63,nissan,2016,3,1102,2016.diesel
2899050,FR,14100,diesel,49000,0,62,nissan,2016,3,1102,2016.diesel
2904208,FR,7700,diesel,157500,0,88,nissan,2016,3,1102,2016.diesel
2932922,FR,15500,diesel,42000,0,6,nissan,2016,4,1102,2016.diesel
2936537,FR,12800,diesel,50500,0,45,nissan,2016,4,1102,2016.diesel
2949003,FR,9900,diesel,112000,0,77,nissan,2016,4,1102,2016.diesel
2949528,FR,10000,diesel,81000,0,10,nissan,2016,4,1102,2016.diesel
2949900,FR,19000,diesel,14700,0,83,nissan,2016,4,1102,2016.diesel
2968048,FR,13500,diesel,72000,0,44,nissan,2016,4,1102,2016.diesel
2726834,FR,16250,diesel,45000,0,63,ford,2016,3,1102,2016.diesel
2755996,FR,17000,diesel,63000,0,78,ford,2016,3,1102,2016.diesel
2813389,FR,23900,diesel,15700,0,11,ford,2016,3,1102,2016.diesel
2907466,FR,13800,diesel,127000,0,91,ford,2016,3,1102,2016.diesel
2932302,FR,10500,diesel,90000,0,54,ford,2016,4,1102,2016.diesel
2964971,FR,21000,diesel,36000,0,42,ford,2016,4,1102,2016.diesel
2687065,FR,8700,diesel,122000,0,10,seat,2016,2,1102,2016.diesel
2708013,FR,4500,diesel,170000,0,68,seat,2016,2,1102,2016.diesel
2716718,FR,8000,diesel,145000,0,60,seat,2016,3,1102,2016.diesel
2720782,FR,10000,diesel,57700,0,73,seat,2016,3,1102,2016.diesel
2797145,FR,15200,diesel,97000,0,54,seat,2016,3,1102,2016.diesel
2838062,FR,8900,diesel,95000,0,83,seat,2016,3,1102,2016.diesel
2863775,FR,7950,diesel,123000,0,51,seat,2016,3,1102,2016.diesel
2890211,FR,14000,diesel,58000,0,30,seat,2016,3,1102,2016.diesel
2919395,FR,14400,diesel,66100,0,83,seat,2016,3,1102,2016.diesel
2925772,FR,11300,diesel,93500,0,57,seat,2016,4,1102,2016.diesel
2962706,FR,6700,diesel,105000,0,31,seat,2016,4,1102,2016.diesel
2983161,FR,16200,diesel,41000,0,6,seat,2016,4,1102,2016.diesel
2685473,FR,17500,diesel,93000,0,78,mini,2016,2,1102,2016.diesel
2702892,FR,16000,diesel,85500,0,77,mini,2016,2,1102,2016.diesel
2708628,FR,16200,diesel,42000,0,31,mini,2016,2,1102,2016.diesel
2731796,FR,13000,diesel,144000,0,38,mini,2016,3,1102,2016.diesel
2738058,FR,14500,diesel,56000,0,67,mini,2016,3,1102,2016.diesel
2774742,FR,10500,diesel,78000,0,33,mini,2016,3,1102,2016.diesel
2787051,FR,6800,diesel,137000,0,6,mini,2016,3,1102,2016.diesel
2787101,FR,9990,diesel,115563,0,59,mini,2016,3,1102,2016.diesel
2806718,FR,16200,diesel,88000,0,60,mini,2016,3,1102,2016.diesel
2827152,FR,20700,diesel,55000,0,31,mini,2016,3,1102,2016.diesel
2827290,FR,9300,diesel,105000,0,30,mini,2016,3,1102,2016.diesel
2833156,FR,10250,diesel,89500,0,44,mini,2016,3,1102,2016.diesel
2843203,FR,13700,diesel,99000,0,33,mini,2016,3,1102,2016.diesel
2911075,FR,14700,diesel,105000,0,94,mini,2016,3,1102,2016.diesel
2915081,FR,7900,diesel,130000,0,67,mini,2016,3,1102,2016.diesel
2954739,FR,8900,diesel,28000,0,68,mini,2016,4,1102,2016.diesel
2976305,FR,22800,diesel,30000,0,69,mini,2016,4,1102,2016.diesel
2979589,FR,9500,diesel,138000,0,74,mini,2016,4,1102,2016.diesel
2982296,FR,13400,diesel,36000,0,62,mini,2016,4,1102,2016.diesel
2739903,FR,9600,diesel,85000,0,34,alfa romeo,2016,3,1102,2016.diesel
2767234,FR,7900,diesel,81000,0,30,alfa romeo,2016,3,1102,2016.diesel
2813448,FR,7300,diesel,149000,0,62,alfa romeo,2016,3,1102,2016.diesel
2823671,FR,11750,diesel,67350,0,44,alfa romeo,2016,3,1102,2016.diesel
2708407,FR,5890,diesel,82000,0,6,lancia,2016,2,1102,2016.diesel
2693114,FR,7990,diesel,84500,0,83,volkswagen,2016,2,1102,2016.diesel
2705170,FR,8900,diesel,62500,0,59,volkswagen,2016,2,1102,2016.diesel
2708664,FR,7900,diesel,101000,0,21,volkswagen,2016,2,1102,2016.diesel
2709782,FR,8900,diesel,92000,0,67,volkswagen,2016,2,1102,2016.diesel
2714216,FR,9500,diesel,80000,0,95,volkswagen,2016,2,1102,2016.diesel
2714393,FR,4700,diesel,149000,0,44,volkswagen,2016,2,1102,2016.diesel
2715952,FR,7200,diesel,124000,0,75,volkswagen,2016,3,1102,2016.diesel
2719760,FR,9300,diesel,93000,0,93,volkswagen,2016,3,1102,2016.diesel
2722297,FR,13000,diesel,26400,0,6,volkswagen,2016,3,1102,2016.diesel
2722869,FR,9900,diesel,88500,0,91,volkswagen,2016,3,1102,2016.diesel
2724021,FR,8400,diesel,115000,0,26,volkswagen,2016,3,1102,2016.diesel
2725514,FR,9600,diesel,1000,0,34,volkswagen,2016,3,1102,2016.diesel
2726496,FR,9700,diesel,44600,0,92,volkswagen,2016,3,1102,2016.diesel
2734669,FR,7200,diesel,145000,0,78,volkswagen,2016,3,1102,2016.diesel
2751126,FR,4500,diesel,132000,0,42,volkswagen,2016,3,1102,2016.diesel
2753659,FR,9900,diesel,80000,0,63,volkswagen,2016,3,1102,2016.diesel
2757418,FR,8500,diesel,117800,0,93,volkswagen,2016,3,1102,2016.diesel
2775672,FR,6450,diesel,93400,0,59,volkswagen,2016,3,1102,2016.diesel
2777356,FR,8900,diesel,85000,0,92,volkswagen,2016,3,1102,2016.diesel
2778942,FR,7900,diesel,116000,0,57,volkswagen,2016,3,1102,2016.diesel
2820632,FR,9700,diesel,22000,0,75,volkswagen,2016,3,1102,2016.diesel
2841299,FR,11500,diesel,71000,0,1,volkswagen,2016,3,1102,2016.diesel
2861823,FR,10500,diesel,63000,0,94,volkswagen,2016,3,1102,2016.diesel
2877586,FR,9950,diesel,33000,0,93,volkswagen,2016,3,1102,2016.diesel
